Point ID,Points_0,Points_1,Points_2,Points_Magnitude,arc_length,buavg,burnup,conductivity_temp,contact_pressure,coolant_channel_htc,coolant_temperature,creep_strain_x_0,creep_strain_x_1,creep_strain_x_Magnitude,creep_strain_yy,creep_strain_zz,critical_heat_flux,disp__0,disp__1,disp__Magnitude,dnbr,effective_creep_strain,fast_neutron_fluence,fast_neutron_flux,fission_rate,gap_cond,grain_radius,hydrostatic_stress,ids,nodal_area_pellet_clad_mechanica,object_id,output_heat_flux,oxide_thickness,paired_k_temp,paired_temp,penetration,qpoint_penetration,residual_disp__0,residual_disp__1,residual_disp__Magnitude,residual_temp,rod_burnup,rpf,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,temp,vonmises_stress,vtkValidPointMask
719,0.00475,2.86848,0,2.86848,2.86848,0,0,16,0,31490.1,589.355,-0.00260192,6.1775e-06,0.00260192,0.00257984,2.20804e-05,3.77483e+06,5.10093e-07,0.0287115,0.0287115,4.91359,0.0124584,6.60697e+25,5.97206e+17,0,0,0,0,624,0,1,768243,1.32993e-05,0,0,0,0,2.97841e-05,-9.08167e-05,9.55759e-05,-2.00887e-09,0,0,-0.00434102,0.0107018,0.000152979,-1.73078e+07,7.6326e+07,9.05768e+07,610.129,1.01514e+08,1
720,0.00475,2.87247,0,2.87247,2.87247,0,0,16,0,31490.1,589.355,-0.00260192,6.1775e-06,0.00260192,0.00257984,2.20804e-05,3.77483e+06,5.16273e-07,0.0287539,0.0287539,4.91359,0.0124584,6.60396e+25,5.973e+17,0,0,0,0,624,0,1,768243,1.32993e-05,0,0,0,0,2.31665e-05,-6.88983e-07,2.31767e-05,-2.43674e-09,0,0,-0.00434102,0.0107018,0.000152979,-1.73078e+07,7.6326e+07,9.05768e+07,610.178,1.01514e+08,1
721,0.00475,2.87646,0,2.87646,2.87646,0,0,16,0,31489.6,589.564,-0.00256325,3.84182e-06,0.00256326,0.00259317,-2.99162e-05,3.76545e+06,3.44622e-07,0.0287963,0.0287963,4.8938,0.0124429,6.60094e+25,5.97395e+17,0,0,0,0,628,0,1,769433,1.33396e-05,0,0,0,0,1.94222e-05,5.29943e-06,2.01322e-05,3.91748e-10,0,0,-0.00429581,0.0107073,0.000109266,-1.72297e+07,7.66012e+07,9.07552e+07,610.222,1.01652e+08,1
722,0.00475,2.88045,0,2.88045,2.88045,0,0,16,0,31489.6,589.564,-0.00256325,3.84182e-06,0.00256326,0.00259317,-2.99162e-05,3.76545e+06,1.80459e-07,0.0288387,0.0288387,4.8938,0.0124429,6.59793e+25,5.9749e+17,0,0,0,0,628,0,1,769433,1.33396e-05,0,0,0,0,1.76043e-05,-2.87573e-05,3.37178e-05,3.40109e-09,0,0,-0.00429581,0.0107073,0.000109266,-1.72297e+07,7.66012e+07,9.07552e+07,610.262,1.01652e+08,1
723,0.00475,2.88444,0,2.88444,2.88444,0,0,16,0,31489.6,589.564,-0.00256325,3.84182e-06,0.00256326,0.00259317,-2.99162e-05,3.76545e+06,1.242e-07,0.0288812,0.0288812,4.8938,0.0124429,6.59491e+25,5.97584e+17,0,0,0,0,628,0,1,769433,1.33396e-05,0,0,0,0,1.29336e-05,-3.86118e-05,4.07204e-05,4.69929e-09,0,0,-0.00429581,0.0107073,0.000109266,-1.72297e+07,7.66012e+07,9.07552e+07,610.301,1.01652e+08,1
724,0.00475,2.88843,0,2.88843,2.88843,0,0,16,0,31489.6,589.564,-0.00256325,3.84182e-06,0.00256326,0.00259317,-2.99162e-05,3.76545e+06,1.76598e-07,0.0289237,0.0289237,4.8938,0.0124429,6.5919e+25,5.97679e+17,0,0,0,0,628,0,1,769433,1.33396e-05,0,0,0,0,5.4026e-06,-2.54567e-05,2.60237e-05,4.29292e-09,0,0,-0.00429581,0.0107073,0.000109266,-1.72297e+07,7.66012e+07,9.07552e+07,610.347,1.01652e+08,1
725,0.00475,2.89242,0,2.89242,2.89242,0,0,16,0,31489.6,589.564,-0.00256325,3.84182e-06,0.00256326,0.00259317,-2.99162e-05,3.76545e+06,3.36715e-07,0.0289663,0.0289663,4.8938,0.0124429,6.58888e+25,5.97773e+17,0,0,0,0,628,0,1,769433,1.33396e-05,0,0,0,0,-4.92077e-06,1.28102e-05,1.37228e-05,2.16855e-09,0,0,-0.00429581,0.0107073,0.000109266,-1.72297e+07,7.66012e+07,9.07552e+07,610.392,1.01652e+08,1
726,0.00475,2.89641,0,2.89641,2.89641,0,0,16,0,31489.4,589.772,-0.00248339,-3.37417e-07,0.00248339,0.00256694,-8.35404e-05,3.75606e+06,1.70127e-07,0.0290089,0.0290089,4.87475,0.0124079,6.58587e+25,5.97868e+17,0,0,0,0,632,0,1,770513,1.33791e-05,0,0,0,0,-1.22519e-05,-9.0793e-06,1.52493e-05,-1.38883e-09,0,0,-0.00420884,0.0106733,6.39325e-05,-1.70841e+07,7.69195e+07,9.09688e+07,610.436,1.0176e+08,1
727,0.00475,2.9004,0,2.9004,2.9004,0,0,16,0,31489.4,589.772,-0.00248339,-3.37417e-07,0.00248339,0.00256694,-8.35404e-05,3.75606e+06,-6.69512e-08,0.0290514,0.0290514,4.87475,0.0124079,6.58285e+25,5.97963e+17,0,0,0,0,632,0,1,770513,1.33791e-05,0,0,0,0,-1.40367e-05,-4.69317e-05,4.89859e-05,-3.8502e-09,0,0,-0.00420884,0.0106733,6.39325e-05,-1.70841e+07,7.69195e+07,9.09688e+07,610.478,1.0176e+08,1
728,0.00475,2.90438,0,2.90439,2.90438,0,0,16,0,31489.4,589.772,-0.00248339,-3.37417e-07,0.00248339,0.00256694,-8.35404e-05,3.75606e+06,-1.40575e-07,0.0290938,0.0290938,4.87475,0.0124079,6.57984e+25,5.98057e+17,0,0,0,0,632,0,1,770513,1.33791e-05,0,0,0,0,-1.21553e-05,-5.61861e-05,5.74859e-05,-4.79999e-09,0,0,-0.00420884,0.0106733,6.39325e-05,-1.70841e+07,7.69195e+07,9.09688e+07,610.519,1.0176e+08,1
729,0.00475,2.90837,0,2.90838,2.90837,0,0,16,0,31489.4,589.772,-0.00248339,-3.37417e-07,0.00248339,0.00256694,-8.35404e-05,3.75606e+06,-4.95969e-08,0.0291361,0.0291361,4.87475,0.0124079,6.57682e+25,5.98152e+17,0,0,0,0,632,0,1,770513,1.33791e-05,0,0,0,0,-6.63722e-06,-3.77331e-05,3.83124e-05,-4.21828e-09,0,0,-0.00420884,0.0106733,6.39325e-05,-1.70841e+07,7.69195e+07,9.09688e+07,610.569,1.0176e+08,1
730,0.00475,2.91236,0,2.91237,2.91236,0,0,16,0,31489.4,589.772,-0.00248339,-3.37417e-07,0.00248339,0.00256694,-8.35404e-05,3.75606e+06,2.04571e-07,0.0291782,0.0291782,4.87475,0.0124079,6.57381e+25,5.98247e+17,0,0,0,0,632,0,1,770513,1.33791e-05,0,0,0,0,2.50261e-06,9.70762e-06,1.0025e-05,-2.14287e-09,0,0,-0.00420884,0.0106733,6.39325e-05,-1.70841e+07,7.69195e+07,9.09688e+07,610.616,1.0176e+08,1
731,0.00475,2.91635,0,2.91636,2.91635,0,0,16,0,31489.4,589.981,-0.00242085,-2.43721e-06,0.00242086,0.00253084,-0.000109983,3.74666e+06,1.00835e-07,0.0292203,0.0292203,4.85431,0.0123902,6.57079e+25,5.98341e+17,0,0,0,0,636,0,1,771823,1.34186e-05,0,0,0,0,3.87121e-06,9.23241e-06,1.00112e-05,4.25992e-10,0,0,-0.00413988,0.0106293,4.60786e-05,-1.70128e+07,7.71922e+07,9.11653e+07,610.661,1.01914e+08,1
732,0.00475,2.92034,0,2.92035,2.92034,0,0,16,0,31489.4,589.981,-0.00242085,-2.43721e-06,0.00242086,0.00253084,-0.000109983,3.74666e+06,-1.2477e-07,0.0292624,0.0292624,4.85431,0.0123902,6.56777e+25,5.98436e+17,0,0,0,0,636,0,1,771823,1.34186e-05,0,0,0,0,-1.0216e-06,-1.1266e-05,1.13122e-05,2.24702e-09,0,0,-0.00413988,0.0106293,4.60786e-05,-1.70128e+07,7.71922e+07,9.11653e+07,610.705,1.01914e+08,1
733,0.00475,2.92433,0,2.92434,2.92433,0,0,16,0,31489.4,589.981,-0.00242085,-2.43721e-06,0.00242086,0.00253084,-0.000109983,3.74666e+06,-2.04182e-07,0.0293046,0.0293046,4.85431,0.0123902,6.56476e+25,5.9853e+17,0,0,0,0,636,0,1,771823,1.34186e-05,0,0,0,0,-7.06836e-06,-1.41626e-05,1.58285e-05,3.47904e-09,0,0,-0.00413988,0.0106293,4.60786e-05,-1.70128e+07,7.71922e+07,9.11653e+07,610.747,1.01914e+08,1
734,0.00475,2.92832,0,2.92833,2.92832,0,0,16,0,31489.4,589.981,-0.00242085,-2.43721e-06,0.00242086,0.00253084,-0.000109983,3.74666e+06,-1.36386e-07,0.0293468,0.0293468,4.85431,0.0123902,6.56174e+25,5.98625e+17,0,0,0,0,636,0,1,771823,1.34186e-05,0,0,0,0,-1.4165e-05,-1.26172e-06,1.42211e-05,4.09131e-09,0,0,-0.00413988,0.0106293,4.60786e-05,-1.70128e+07,7.71922e+07,9.11653e+07,610.799,1.01914e+08,1
735,0.00475,2.93231,0,2.93232,2.93231,0,0,16,0,31489.4,589.981,-0.00242085,-2.43721e-06,0.00242086,0.00253084,-0.000109983,3.74666e+06,7.73653e-08,0.029389,0.029389,4.85431,0.0123902,6.55873e+25,5.9872e+17,0,0,0,0,636,0,1,771823,1.34186e-05,0,0,0,0,-2.23179e-05,2.92196e-05,3.67678e-05,4.09879e-09,0,0,-0.00413988,0.0106293,4.60786e-05,-1.70128e+07,7.71922e+07,9.11653e+07,610.848,1.01914e+08,1
736,0.00475,2.9363,0,2.93631,2.9363,0,0,16,0,31489.6,590.189,-0.00243274,-5.99721e-06,0.00243275,0.00256153,-0.000128788,3.73725e+06,7.05595e-08,0.0294313,0.0294313,4.83429,0.0124169,6.55571e+25,5.98814e+17,0,0,0,0,640,0,1,773072,1.34574e-05,0,0,0,0,-1.55084e-05,3.50208e-05,3.8301e-05,2.88322e-09,0,0,-0.00414704,0.0106512,3.50014e-05,-1.7188e+07,7.72626e+07,9.11636e+07,610.892,1.02115e+08,1
737,0.00475,2.94029,0,2.94029,2.94029,0,0,16,0,31489.6,590.189,-0.00243274,-5.99721e-06,0.00243275,0.00256153,-0.000128788,3.73725e+06,-6.62506e-08,0.0294735,0.0294735,4.83429,0.0124169,6.5527e+25,5.98909e+17,0,0,0,0,640,0,1,773072,1.34574e-05,0,0,0,0,-2.18642e-06,2.2921e-05,2.3025e-05,1.35119e-09,0,0,-0.00414704,0.0106512,3.50014e-05,-1.7188e+07,7.72626e+07,9.11636e+07,610.934,1.02115e+08,1
738,0.00475,2.94428,0,2.94428,2.94428,0,0,16,0,31489.6,590.189,-0.00243274,-5.99721e-06,0.00243275,0.00256153,-0.000128788,3.73725e+06,-1.58975e-07,0.0295158,0.0295158,4.83429,0.0124169,6.54968e+25,5.99003e+17,0,0,0,0,640,0,1,773072,1.34574e-05,0,0,0,0,9.10784e-06,1.21873e-05,1.52146e-05,-4.74456e-11,0,0,-0.00414704,0.0106512,3.50014e-05,-1.7188e+07,7.72626e+07,9.11636e+07,610.976,1.02115e+08,1
739,0.00475,2.94827,0,2.94827,2.94827,0,0,16,0,31489.6,590.189,-0.00243274,-5.99721e-06,0.00243275,0.00256153,-0.000128788,3.73725e+06,-2.07311e-07,0.0295581,0.0295581,4.83429,0.0124169,6.54667e+25,5.99098e+17,0,0,0,0,640,0,1,773072,1.34574e-05,0,0,0,0,1.83405e-05,2.93243e-06,1.85735e-05,-1.30325e-09,0,0,-0.00414704,0.0106512,3.50014e-05,-1.7188e+07,7.72626e+07,9.11636e+07,611.02,1.02115e+08,1
740,0.00475,2.95226,0,2.95226,2.95226,0,0,16,0,31489.6,590.189,-0.00243274,-5.99721e-06,0.00243275,0.00256153,-0.000128788,3.73725e+06,-2.11636e-07,0.0296004,0.0296004,4.83429,0.0124169,6.54365e+25,5.99193e+17,0,0,0,0,640,0,1,773072,1.34574e-05,0,0,0,0,2.54953e-05,-4.49567e-06,2.58886e-05,-2.41181e-09,0,0,-0.00414704,0.0106512,3.50014e-05,-1.7188e+07,7.72626e+07,9.11636e+07,611.063,1.02115e+08,1
741,0.00475,2.95625,0,2.95625,2.95625,0,0,16,0,31489.7,590.397,-0.00242083,-5.98015e-06,0.00242084,0.0025854,-0.00016457,3.72784e+06,-1.11683e-07,0.0296427,0.0296427,4.81355,0.0124269,6.54063e+25,5.99287e+17,0,0,0,0,644,0,1,774447,1.3496e-05,0,0,0,0,2.54019e-05,-1.21081e-05,2.814e-05,-1.2583e-09,0,0,-0.00412842,0.0106681,8.14043e-06,-1.70308e+07,7.76629e+07,9.14479e+07,611.112,1.02287e+08,1
742,0.00475,2.96024,0,2.96024,2.96024,0,0,16,0,31489.7,590.397,-0.00242083,-5.98015e-06,0.00242084,0.0025854,-0.00016457,3.72784e+06,-6.42213e-08,0.0296851,0.0296851,4.81355,0.0124269,6.53762e+25,5.99382e+17,0,0,0,0,644,0,1,774447,1.3496e-05,0,0,0,0,2.15239e-05,-1.86654e-05,2.84899e-05,4.52774e-10,0,0,-0.00412842,0.0106681,8.14043e-06,-1.70308e+07,7.76629e+07,9.14479e+07,611.163,1.02287e+08,1
743,0.00475,2.96423,0,2.96423,2.96423,0,0,16,0,31489.7,590.397,-0.00242083,-5.98015e-06,0.00242084,0.0025854,-0.00016457,3.72784e+06,-1.27803e-07,0.0297274,0.0297274,4.81355,0.0124269,6.5346e+25,5.99477e+17,0,0,0,0,644,0,1,774447,1.3496e-05,0,0,0,0,1.67968e-05,-2.32321e-05,2.86681e-05,1.4655e-09,0,0,-0.00412842,0.0106681,8.14043e-06,-1.70308e+07,7.76629e+07,9.14479e+07,611.21,1.02287e+08,1
744,0.00475,2.96822,0,2.96822,2.96822,0,0,16,0,31489.7,590.397,-0.00242083,-5.98015e-06,0.00242084,0.0025854,-0.00016457,3.72784e+06,-3.032e-07,0.0297697,0.0297697,4.81355,0.0124269,6.53159e+25,5.99571e+17,0,0,0,0,644,0,1,774447,1.3496e-05,0,0,0,0,1.12137e-05,-2.6416e-05,2.86976e-05,1.80275e-09,0,0,-0.00412842,0.0106681,8.14043e-06,-1.70308e+07,7.76629e+07,9.14479e+07,611.245,1.02287e+08,1
745,0.00475,2.97221,0,2.97221,2.97221,0,0,16,0,31489.7,590.397,-0.00242083,-5.98015e-06,0.00242084,0.0025854,-0.00016457,3.72784e+06,-5.89445e-07,0.029812,0.029812,4.81355,0.0124269,6.52857e+25,5.99666e+17,0,0,0,0,644,0,1,774447,1.3496e-05,0,0,0,0,4.71112e-06,-2.71576e-05,2.75632e-05,1.46562e-09,0,0,-0.00412842,0.0106681,8.14043e-06,-1.70308e+07,7.76629e+07,9.14479e+07,611.278,1.02287e+08,1
746,0.00475,2.9762,0,2.9762,2.9762,0,0,16,0,31495,590.605,-0.00230797,-3.06591e-06,0.00230797,0.0025704,-0.000262433,3.71844e+06,-5.29847e-07,0.0298543,0.0298543,4.80215,0.0123585,6.52556e+25,5.9976e+17,0,0,0,0,648,0,1,774328,1.35211e-05,0,0,0,0,-4.93905e-06,-1.10171e-05,1.20736e-05,-9.86911e-10,0,0,-0.0040086,0.0106445,-8.16687e-05,-1.69073e+07,7.7914e+07,9.16348e+07,611.311,1.02376e+08,1
747,0.00475,2.98019,0,2.98019,2.98019,0,0,16,0,31495,590.605,-0.00230797,-3.06591e-06,0.00230797,0.0025704,-0.000262433,3.71844e+06,-4.03676e-07,0.0298966,0.0298966,4.80215,0.0123585,6.52254e+25,5.99855e+17,0,0,0,0,648,0,1,774328,1.35211e-05,0,0,0,0,-9.20431e-06,3.19852e-06,9.74422e-06,-3.12574e-09,0,0,-0.0040086,0.0106445,-8.16687e-05,-1.69073e+07,7.7914e+07,9.16348e+07,611.346,1.02376e+08,1
748,0.00475,2.98418,0,2.98418,2.98418,0,0,16,0,31495,590.605,-0.00230797,-3.06591e-06,0.00230797,0.0025704,-0.000262433,3.71844e+06,-4.66264e-07,0.0299388,0.0299388,4.80215,0.0123585,6.51953e+25,5.9995e+17,0,0,0,0,648,0,1,774328,1.35211e-05,0,0,0,0,-5.34329e-06,5.17015e-06,7.43513e-06,-3.82146e-09,0,0,-0.0040086,0.0106445,-8.16687e-05,-1.69073e+07,7.7914e+07,9.16348e+07,611.381,1.02376e+08,1
749,0.00475,2.98817,0,2.98817,2.98817,0,0,16,0,31495,590.605,-0.00230797,-3.06591e-06,0.00230797,0.0025704,-0.000262433,3.71844e+06,-7.18895e-07,0.029981,0.029981,4.80215,0.0123585,6.51651e+25,6.00044e+17,0,0,0,0,648,0,1,774328,1.35211e-05,0,0,0,0,6.78048e-06,-6.25636e-06,9.22588e-06,-3.06284e-09,0,0,-0.0040086,0.0106445,-8.16687e-05,-1.69073e+07,7.7914e+07,9.16348e+07,611.404,1.02376e+08,1
750,0.00475,2.99215,0,2.99216,2.99215,0,0,16,0,31495,590.605,-0.00230797,-3.06591e-06,0.00230797,0.0025704,-0.000262433,3.71844e+06,-1.1599e-06,0.0300233,0.0300233,4.80215,0.0123585,6.5135e+25,6.00139e+17,0,0,0,0,648,0,1,774328,1.35211e-05,0,0,0,0,2.72242e-05,-2.99336e-05,4.0462e-05,-8.78824e-10,0,0,-0.0040086,0.0106445,-8.16687e-05,-1.69073e+07,7.7914e+07,9.16348e+07,611.43,1.02376e+08,1
751,0.00475,2.99614,0,2.99615,2.99614,0,0,16,0,31504.5,590.812,-0.00209656,9.83186e-07,0.00209656,0.00248549,-0.000388935,3.70902e+06,-1.16255e-06,0.0300653,0.0300653,4.79852,0.012198,6.51048e+25,6.00233e+17,0,0,0,0,652,0,1,772951,1.35355e-05,0,0,0,0,2.02413e-05,-2.82718e-05,3.47707e-05,3.6621e-11,0,0,-0.00379288,0.0105486,-0.000202033,-1.71973e+07,7.77584e+07,9.14504e+07,611.455,1.02492e+08,1
752,0.00475,3.00013,0,3.00014,3.00013,0,0,16,0,31504.5,590.812,-0.00209656,9.83186e-07,0.00209656,0.00248549,-0.000388935,3.70902e+06,-1.00765e-06,0.0301072,0.0301072,4.79852,0.012198,6.50746e+25,6.00328e+17,0,0,0,0,652,0,1,772951,1.35355e-05,0,0,0,0,1.47009e-06,-1.46658e-05,1.47393e-05,-9.99112e-11,0,0,-0.00379288,0.0105486,-0.000202033,-1.71973e+07,7.77584e+07,9.14504e+07,611.483,1.02492e+08,1
753,0.00475,3.00412,0,3.00413,3.00412,0,0,16,0,31504.5,590.812,-0.00209656,9.83186e-07,0.00209656,0.00248549,-0.000388935,3.70902e+06,-1.0264e-06,0.0301491,0.0301491,4.79852,0.012198,6.50445e+25,6.00423e+17,0,0,0,0,652,0,1,772951,1.35355e-05,0,0,0,0,-1.02854e-05,-8.5717e-06,1.3389e-05,-6.76585e-11,0,0,-0.00379288,0.0105486,-0.000202033,-1.71973e+07,7.77584e+07,9.14504e+07,611.514,1.02492e+08,1
754,0.00475,3.00811,0,3.00812,3.00811,0,0,16,0,31504.5,590.812,-0.00209656,9.83186e-07,0.00209656,0.00248549,-0.000388935,3.70902e+06,-1.21996e-06,0.0301909,0.0301909,4.79852,0.012198,6.50143e+25,6.00517e+17,0,0,0,0,652,0,1,772951,1.35355e-05,0,0,0,0,-1.50941e-05,-1.10007e-05,1.86774e-05,1.40218e-10,0,0,-0.00379288,0.0105486,-0.000202033,-1.71973e+07,7.77584e+07,9.14504e+07,611.537,1.02492e+08,1
755,0.00475,3.0121,0,3.01211,3.0121,0,0,16,0,31504.5,590.812,-0.00209656,9.83186e-07,0.00209656,0.00248549,-0.000388935,3.70902e+06,-1.58686e-06,0.0302327,0.0302327,4.79852,0.012198,6.49842e+25,6.00612e+17,0,0,0,0,652,0,1,772951,1.35355e-05,0,0,0,0,-1.30108e-05,-2.02995e-05,2.41112e-05,5.03975e-10,0,0,-0.00379288,0.0105486,-0.000202033,-1.71973e+07,7.77584e+07,9.14504e+07,611.566,1.02492e+08,1
756,0.00475,3.01609,0,3.0161,3.01609,0,0,16,0,31514.6,591.02,-0.00189084,1.81333e-06,0.00189085,0.00240127,-0.000510424,3.6996e+06,-1.66027e-06,0.0302744,0.0302744,4.79493,0.0120595,6.4954e+25,6.00707e+17,0,0,0,0,656,0,1,771564,1.35487e-05,0,0,0,0,-4.68772e-06,-2.42274e-05,2.46768e-05,5.86978e-10,0,0,-0.00358192,0.0104527,-0.000317411,-1.74205e+07,7.75796e+07,9.12771e+07,611.594,1.02539e+08,1
757,0.00475,3.02008,0,3.02009,3.02008,0,0,16,0,31514.6,591.02,-0.00189084,1.81333e-06,0.00189085,0.00240127,-0.000510424,3.6996e+06,-1.59603e-06,0.0303159,0.0303159,4.79493,0.0120595,6.49238e+25,6.00801e+17,0,0,0,0,656,0,1,771564,1.35487e-05,0,0,0,0,2.10544e-06,-1.87917e-05,1.89093e-05,3.90196e-10,0,0,-0.00358192,0.0104527,-0.000317411,-1.74205e+07,7.75796e+07,9.12771e+07,611.621,1.02539e+08,1
758,0.00475,3.02407,0,3.02407,3.02407,0,0,16,0,31514.6,591.02,-0.00189084,1.81333e-06,0.00189085,0.00240127,-0.000510424,3.6996e+06,-1.63069e-06,0.0303574,0.0303574,4.79493,0.0120595,6.48937e+25,6.00896e+17,0,0,0,0,656,0,1,771564,1.35487e-05,0,0,0,0,6.03007e-06,-8.37322e-06,1.03185e-05,1.02174e-10,0,0,-0.00358192,0.0104527,-0.000317411,-1.74205e+07,7.75796e+07,9.12771e+07,611.652,1.02539e+08,1
759,0.00475,3.02806,0,3.02806,3.02806,0,0,16,0,31514.6,591.02,-0.00189084,1.81333e-06,0.00189085,0.00240127,-0.000510424,3.6996e+06,-1.76484e-06,0.0303988,0.0303988,4.79493,0.0120595,6.48635e+25,6.0099e+17,0,0,0,0,656,0,1,771564,1.35487e-05,0,0,0,0,7.09261e-06,7.52238e-06,1.03388e-05,-2.76588e-10,0,0,-0.00358192,0.0104527,-0.000317411,-1.74205e+07,7.75796e+07,9.12771e+07,611.677,1.02539e+08,1
760,0.00475,3.03205,0,3.03205,3.03205,0,0,16,0,31514.6,591.02,-0.00189084,1.81333e-06,0.00189085,0.00240127,-0.000510424,3.6996e+06,-1.99775e-06,0.0304403,0.0304403,4.79493,0.0120595,6.48334e+25,6.01085e+17,0,0,0,0,656,0,1,771564,1.35487e-05,0,0,0,0,5.29904e-06,2.89262e-05,2.94076e-05,-7.44302e-10,0,0,-0.00358192,0.0104527,-0.000317411,-1.74205e+07,7.75796e+07,9.12771e+07,611.706,1.02539e+08,1
761,0.00475,3.03604,0,3.03604,3.03604,0,0,16,0,31525.3,591.227,-0.00177185,-4.97764e-07,0.00177185,0.00240384,-0.000631985,3.69016e+06,-2.10194e-06,0.0304818,0.0304818,4.79095,0.0119778,6.48032e+25,6.0118e+17,0,0,0,0,660,0,1,770236,1.35617e-05,0,0,0,0,5.37102e-06,1.83517e-05,1.91215e-05,-9.03246e-10,0,0,-0.00345422,0.0104475,-0.000429109,-1.69643e+07,7.81049e+07,9.17998e+07,611.734,1.02606e+08,1
762,0.00475,3.04003,0,3.04003,3.04003,0,0,16,0,31525.3,591.227,-0.00177185,-4.97764e-07,0.00177185,0.00240384,-0.000631985,3.69016e+06,-2.13545e-06,0.0305232,0.0305232,4.79095,0.0119778,6.4773e+25,6.01274e+17,0,0,0,0,660,0,1,770236,1.35617e-05,0,0,0,0,6.79758e-06,-8.81843e-07,6.85454e-06,-8.98365e-10,0,0,-0.00345422,0.0104475,-0.000429109,-1.69643e+07,7.81049e+07,9.17998e+07,611.762,1.02606e+08,1
763,0.00475,3.04402,0,3.04402,3.04402,0,0,16,0,31525.3,591.227,-0.00177185,-4.97764e-07,0.00177185,0.00240384,-0.000631985,3.69016e+06,-2.20999e-06,0.0305647,0.0305647,4.79095,0.0119778,6.47429e+25,6.01369e+17,0,0,0,0,660,0,1,770236,1.35617e-05,0,0,0,0,7.40496e-06,-7.42637e-06,1.04873e-05,-9.33461e-10,0,0,-0.00345422,0.0104475,-0.000429109,-1.69643e+07,7.81049e+07,9.17998e+07,611.791,1.02606e+08,1
764,0.00475,3.04801,0,3.04801,3.04801,0,0,16,0,31525.3,591.227,-0.00177185,-4.97764e-07,0.00177185,0.00240384,-0.000631985,3.69016e+06,-2.32577e-06,0.0306062,0.0306062,4.79095,0.0119778,6.47127e+25,6.01464e+17,0,0,0,0,660,0,1,770236,1.35617e-05,0,0,0,0,7.19477e-06,-9.41804e-07,7.25615e-06,-1.00578e-09,0,0,-0.00345422,0.0104475,-0.000429109,-1.69643e+07,7.81049e+07,9.17998e+07,611.818,1.02606e+08,1
765,0.00475,3.052,0,3.052,3.052,0,0,16,0,31525.3,591.227,-0.00177185,-4.97764e-07,0.00177185,0.00240384,-0.000631985,3.69016e+06,-2.48249e-06,0.0306476,0.0306476,4.79095,0.0119778,6.46826e+25,6.01558e+17,0,0,0,0,660,0,1,770236,1.35617e-05,0,0,0,0,6.16451e-06,1.81097e-05,1.91301e-05,-1.12012e-09,0,0,-0.00345422,0.0104475,-0.000429109,-1.69643e+07,7.81049e+07,9.17998e+07,611.847,1.02606e+08,1
766,0.00475,3.05599,0,3.05599,3.05599,0,0,16,0,31536.5,591.434,-0.00158299,-4.09752e-06,0.00158299,0.00232381,-0.000740824,3.68072e+06,-2.52145e-06,0.0306889,0.0306889,4.78741,0.0118633,6.46636e+25,6.01715e+17,0,0,0,0,664,0,1,768834,1.35738e-05,0,0,0,0,7.62243e-06,3.95756e-06,8.58858e-06,2.14146e-10,0,0,-0.0032586,0.0103559,-0.000530248,-1.70002e+07,7.81654e+07,9.18182e+07,611.874,1.02677e+08,1
767,0.00475,3.05998,0,3.05998,3.05998,0,0,16,0,31536.5,591.434,-0.00158299,-4.09752e-06,0.00158299,0.00232381,-0.000740824,3.68072e+06,-2.54441e-06,0.0307301,0.0307301,4.78741,0.0118633,6.46352e+25,6.01819e+17,0,0,0,0,664,0,1,768834,1.35738e-05,0,0,0,0,9.13373e-06,-1.87382e-05,2.08457e-05,1.41629e-09,0,0,-0.0032586,0.0103559,-0.000530248,-1.70002e+07,7.81654e+07,9.18182e+07,611.901,1.02677e+08,1
768,0.00475,3.06397,0,3.06397,3.06397,0,0,16,0,31536.5,591.434,-0.00158299,-4.09752e-06,0.00158299,0.00232381,-0.000740824,3.68072e+06,-2.64247e-06,0.0307712,0.0307712,4.78741,0.0118633,6.45884e+25,6.01822e+17,0,0,0,0,664,0,1,768834,1.35738e-05,0,0,0,0,8.73595e-06,-2.4601e-05,2.61061e-05,1.49802e-09,0,0,-0.0032586,0.0103559,-0.000530248,-1.70002e+07,7.81654e+07,9.18182e+07,611.93,1.02677e+08,1
769,0.00475,3.06796,0,3.06796,3.06796,0,0,16,0,31536.5,591.434,-0.00158299,-4.09752e-06,0.00158299,0.00232381,-0.000740824,3.68072e+06,-2.81606e-06,0.0308123,0.0308123,4.78741,0.0118633,6.45229e+25,6.01721e+17,0,0,0,0,664,0,1,768834,1.35738e-05,0,0,0,0,6.43314e-06,-1.28867e-05,1.44032e-05,4.48899e-10,0,0,-0.0032586,0.0103559,-0.000530248,-1.70002e+07,7.81654e+07,9.18182e+07,611.955,1.02677e+08,1
770,0.00475,3.07195,0,3.07195,3.07195,0,0,16,0,31536.5,591.434,-0.00158299,-4.09752e-06,0.00158299,0.00232381,-0.000740824,3.68072e+06,-3.06461e-06,0.0308533,0.0308533,4.78741,0.0118633,6.44389e+25,6.01518e+17,0,0,0,0,664,0,1,768834,1.35738e-05,0,0,0,0,2.21254e-06,1.55009e-05,1.5658e-05,-1.73703e-09,0,0,-0.0032586,0.0103559,-0.000530248,-1.70002e+07,7.81654e+07,9.18182e+07,611.983,1.02677e+08,1
